Symbol,tDate,Price
PLD,2021-12-29,167.68
PLD,2021-12-30,167.97
PM,2021-12-16,93.112
PM,2021-12-17,92.194
PM,2021-12-20,91.612
PM,2021-12-21,91.79
PM,2021-12-22,92.91
PM,2021-12-23,92.93
PM,2021-12-27,93.54
PM,2021-12-28,93.86
PM,2021-12-29,94.3
PM,2021-12-30,94.26
PNC,2021-12-16,201.79
PNC,2021-12-17,197.24
PNC,2021-12-20,192.55
PNC,2021-12-21,196.87
PNC,2021-12-22,197.12
PNC,2021-12-23,197.93
PNC,2021-12-27,201.07
PNC,2021-12-28,201.17
PNC,2021-12-29,201.24
PNC,2021-12-30,201.0
PNR,2021-12-16,72.44
PNR,2021-12-17,70.12
PNR,2021-12-20,69.03
PNR,2021-12-21,70.25
PNR,2021-12-22,70.02
PNR,2021-12-23,71.22
PNR,2021-12-27,72.72
PNR,2021-12-28,72.82
PNR,2021-12-29,73.36
PNR,2021-12-30,72.32
PNW,2021-12-16,68.3
PNW,2021-12-17,67.8
PNW,2021-12-20,67.69
PNW,2021-12-21,67.68
PNW,2021-12-22,68.55
PNW,2021-12-23,68.91
PNW,2021-12-27,68.89
PNW,2021-12-28,69.72
PNW,2021-12-29,69.87
PNW,2021-12-30,70.5
POOL,2021-12-16,551.56
POOL,2021-12-17,540.64
POOL,2021-12-20,538.27
POOL,2021-12-21,541.46
POOL,2021-12-22,549.13
POOL,2021-12-23,549.65
POOL,2021-12-27,560.91
POOL,2021-12-28,561.21
POOL,2021-12-29,567.63
POOL,2021-12-30,560.81
PPG,2021-12-16,169.32
PPG,2021-12-17,164.59
PPG,2021-12-20,160.68
PPG,2021-12-21,163.93
PPG,2021-12-22,165.74
PPG,2021-12-23,167.06
PPG,2021-12-27,169.74
PPG,2021-12-28,171.19
PPG,2021-12-29,171.21
PPG,2021-12-30,171.09
PPL,2021-12-16,29.48
PPL,2021-12-17,29.56
PPL,2021-12-20,29.5
PPL,2021-12-21,29.42
PPL,2021-12-22,29.41
PPL,2021-12-23,29.42
PPL,2021-12-27,29.53
PPL,2021-12-28,29.77
PPL,2021-12-29,29.79
PPL,2021-12-30,29.95
PRU,2021-12-16,108.05
PRU,2021-12-17,105.38
PRU,2021-12-20,101.61
PRU,2021-12-21,105.97
PRU,2021-12-22,106.91
PRU,2021-12-23,108.25
PRU,2021-12-27,108.83
PRU,2021-12-28,109.06
PRU,2021-12-29,109.08
PRU,2021-12-30,108.63
PSA,2021-12-16,363.0
PSA,2021-12-17,361.74
PSA,2021-12-20,365.97
PSA,2021-12-21,361.79
PSA,2021-12-22,365.43
PSA,2021-12-23,362.45
PSA,2021-12-27,368.8
PSA,2021-12-28,370.62
PSA,2021-12-29,372.62
PSA,2021-12-30,372.46
PSX,2021-12-16,70.96
PSX,2021-12-17,71.8
PSX,2021-12-20,69.43
PSX,2021-12-21,72.14
PSX,2021-12-22,71.62
PSX,2021-12-23,71.9
PSX,2021-12-27,72.79
PSX,2021-12-28,73.93
PSX,2021-12-29,72.85
PSX,2021-12-30,72.45
PTC,2021-12-16,115.52
PTC,2021-12-17,120.75
PTC,2021-12-20,119.92
PTC,2021-12-21,120.73
PTC,2021-12-22,121.08
PTC,2021-12-23,120.51
PTC,2021-12-27,122.6
PTC,2021-12-28,122.34
PTC,2021-12-29,122.13
PTC,2021-12-30,122.04
PVH,2021-12-16,96.24
PVH,2021-12-17,97.74
PVH,2021-12-20,94.49
PVH,2021-12-21,98.63
PVH,2021-12-22,98.58
PVH,2021-12-23,100.33
PVH,2021-12-27,102.84
PVH,2021-12-28,104.05
PVH,2021-12-29,105.6
PVH,2021-12-30,106.12
PWR,2021-12-16,111.35
PWR,2021-12-17,108.86
PWR,2021-12-20,107.44
PWR,2021-12-21,110.83
PWR,2021-12-22,111.52
PWR,2021-12-23,111.88
PWR,2021-12-27,114.38
PWR,2021-12-28,114.3
PWR,2021-12-29,114.28
PWR,2021-12-30,112.83
PXD,2021-12-16,176.721
PXD,2021-12-17,173.103
PXD,2021-12-20,172.067
PXD,2021-12-21,177.329
PXD,2021-12-22,180.389
PXD,2021-12-23,179.422
PXD,2021-12-27,185.143
PXD,2021-12-28,183.189
PXD,2021-12-29,182.94
PXD,2021-12-30,181.28
PYPL,2021-12-16,188.75
PYPL,2021-12-17,186.2
PYPL,2021-12-20,182.68
PYPL,2021-12-21,189.14
PYPL,2021-12-22,191.68
PYPL,2021-12-23,192.01
PYPL,2021-12-27,192.01
PYPL,2021-12-28,190.1
PYPL,2021-12-29,189.97
PYPL,2021-12-30,191.88
QCOM,2021-12-16,178.15
QCOM,2021-12-17,176.8
QCOM,2021-12-20,176.67
QCOM,2021-12-21,179.58
QCOM,2021-12-22,181.38
QCOM,2021-12-23,182.74
QCOM,2021-12-27,186.33
QCOM,2021-12-28,184.82
QCOM,2021-12-29,186.2
QCOM,2021-12-30,182.73
QRVO,2021-12-16,147.7
QRVO,2021-12-17,147.68
QRVO,2021-12-20,146.16
QRVO,2021-12-21,150.49
QRVO,2021-12-22,151.41
QRVO,2021-12-23,152.07
QRVO,2021-12-27,155.42
QRVO,2021-12-28,156.44
QRVO,2021-12-29,156.91
QRVO,2021-12-30,156.06
RCL,2021-12-16,68.8
RCL,2021-12-17,72.41
RCL,2021-12-20,72.66
RCL,2021-12-21,76.57
RCL,2021-12-22,79.46
RCL,2021-12-23,79.53
RCL,2021-12-27,78.46
RCL,2021-12-28,78.25
RCL,2021-12-29,78.22
RCL,2021-12-30,77.35
RE,2021-12-16,270.56
RE,2021-12-17,266.93
RE,2021-12-20,261.67
RE,2021-12-21,264.84
RE,2021-12-22,263.07
RE,2021-12-23,267.02
RE,2021-12-27,271.22
RE,2021-12-28,274.23
RE,2021-12-29,276.2
RE,2021-12-30,274.21
REG,2021-12-16,71.65
REG,2021-12-17,71.55
REG,2021-12-20,70.07
REG,2021-12-21,72.93
REG,2021-12-22,72.94
REG,2021-12-23,72.86
REG,2021-12-27,73.55
REG,2021-12-28,73.86
REG,2021-12-29,74.29
REG,2021-12-30,74.79
REGN,2021-12-16,631.74
REGN,2021-12-17,619.28
REGN,2021-12-20,603.14
REGN,2021-12-21,606.81
REGN,2021-12-22,617.48
REGN,2021-12-23,625.38
REGN,2021-12-27,634.77
REGN,2021-12-28,638.46
REGN,2021-12-29,647.28
REGN,2021-12-30,642.51
RF,2021-12-16,21.96
RF,2021-12-17,21.27
RF,2021-12-20,20.69
RF,2021-12-21,21.32
RF,2021-12-22,21.34
RF,2021-12-23,21.52
RF,2021-12-27,21.89
RF,2021-12-28,21.85
RF,2021-12-29,21.85
RF,2021-12-30,21.87
RHI,2021-12-16,107.64
RHI,2021-12-17,106.51
RHI,2021-12-20,106.03
RHI,2021-12-21,107.72
RHI,2021-12-22,108.19
RHI,2021-12-23,109.21
RHI,2021-12-27,111.48
RHI,2021-12-28,111.57
RHI,2021-12-29,112.21
RHI,2021-12-30,111.37
RJF,2021-12-16,98.93
RJF,2021-12-17,97.38
RJF,2021-12-20,94.83
RJF,2021-12-21,96.99
RJF,2021-12-22,97.99
RJF,2021-12-23,99.4
RJF,2021-12-27,101.02
RJF,2021-12-28,102.23
RJF,2021-12-29,102.15
RJF,2021-12-30,101.02
RL,2021-12-16,113.717
RL,2021-12-17,114.343
RL,2021-12-20,108.231
RL,2021-12-21,111.282
RL,2021-12-22,111.6
RL,2021-12-23,112.14
RL,2021-12-27,116.93
RL,2021-12-28,116.75
RL,2021-12-29,117.46
RL,2021-12-30,117.93
RMD,2021-12-16,253.77
RMD,2021-12-17,252.98
RMD,2021-12-20,248.03
RMD,2021-12-21,257.63
RMD,2021-12-22,261.7
RMD,2021-12-23,258.82
RMD,2021-12-27,262.07
RMD,2021-12-28,260.89
RMD,2021-12-29,261.11
RMD,2021-12-30,261.99
ROK,2021-12-16,348.87
ROK,2021-12-17,341.76
ROK,2021-12-20,336.59
ROK,2021-12-21,339.71
ROK,2021-12-22,338.44
ROK,2021-12-23,340.12
ROK,2021-12-27,348.31
ROK,2021-12-28,348.34
ROK,2021-12-29,349.06
ROK,2021-12-30,346.84
ROL,2021-12-16,32.94
ROL,2021-12-17,32.77
ROL,2021-12-20,32.17
ROL,2021-12-21,32.58
ROL,2021-12-22,32.64
ROL,2021-12-23,32.78
ROL,2021-12-27,33.1
ROL,2021-12-28,33.52
ROL,2021-12-29,33.55
ROL,2021-12-30,33.64
ROP,2021-12-16,486.95
ROP,2021-12-17,475.52
ROP,2021-12-20,467.0
ROP,2021-12-21,472.22
ROP,2021-12-22,472.96
ROP,2021-12-23,478.33
ROP,2021-12-27,488.02
ROP,2021-12-28,492.09
ROP,2021-12-29,491.0
ROP,2021-12-30,489.16
ROST,2021-12-16,109.27
ROST,2021-12-17,108.07
ROST,2021-12-20,105.86
ROST,2021-12-21,108.55
ROST,2021-12-22,109.03
ROST,2021-12-23,110.16
ROST,2021-12-27,112.37
ROST,2021-12-28,112.16
ROST,2021-12-29,113.31
ROST,2021-12-30,114.27
RSG,2021-12-16,138.628
RSG,2021-12-17,134.532
RSG,2021-12-20,133.276
RSG,2021-12-21,132.937
RSG,2021-12-22,133.625
RSG,2021-12-23,134.97
RSG,2021-12-27,136.824
RSG,2021-12-28,137.961
RSG,2021-12-29,138.947
RSG,2021-12-30,138.12
RTX,2021-12-16,82.7
RTX,2021-12-17,82.28
RTX,2021-12-20,81.03
RTX,2021-12-21,83.68
RTX,2021-12-22,84.07
RTX,2021-12-23,84.9
RTX,2021-12-27,85.24
RTX,2021-12-28,86.02
RTX,2021-12-29,85.89
RTX,2021-12-30,85.8
SBAC,2021-12-16,370.5
SBAC,2021-12-17,375.88
SBAC,2021-12-20,374.36
SBAC,2021-12-21,372.74
SBAC,2021-12-22,377.59
SBAC,2021-12-23,374.28
SBAC,2021-12-27,383.36
SBAC,2021-12-28,384.73
SBAC,2021-12-29,384.95
SBAC,2021-12-30,388.56
SBUX,2021-12-16,113.59
SBUX,2021-12-17,108.63
SBUX,2021-12-20,108.09
SBUX,2021-12-21,110.37
SBUX,2021-12-22,111.74
SBUX,2021-12-23,112.37
SBUX,2021-12-27,114.22
SBUX,2021-12-28,115.57
SBUX,2021-12-29,116.38
SBUX,2021-12-30,116.24
SCHW,2021-12-16,83.89
SCHW,2021-12-17,82.95
SCHW,2021-12-20,80.68
SCHW,2021-12-21,83.19
SCHW,2021-12-22,84.38
SCHW,2021-12-23,85.13
SCHW,2021-12-27,85.82
SCHW,2021-12-28,85.5
SCHW,2021-12-29,84.96
SCHW,2021-12-30,84.48
SEE,2021-12-16,65.94
SEE,2021-12-17,64.63
SEE,2021-12-20,64.1
SEE,2021-12-21,65.13
SEE,2021-12-22,65.02
SEE,2021-12-23,65.39
SEE,2021-12-27,67.1
SEE,2021-12-28,67.43
SEE,2021-12-29,67.55
SEE,2021-12-30,67.14
SHW,2021-12-16,348.25
SHW,2021-12-17,340.44
SHW,2021-12-20,335.69
SHW,2021-12-21,334.49
SHW,2021-12-22,338.72
SHW,2021-12-23,338.38
SHW,2021-12-27,345.55
SHW,2021-12-28,348.4
SHW,2021-12-29,351.36
SHW,2021-12-30,350.36
SIVB,2021-12-16,682.29
SIVB,2021-12-17,654.01
SIVB,2021-12-20,637.64
SIVB,2021-12-21,665.26
SIVB,2021-12-22,672.69
SIVB,2021-12-23,674.76
SIVB,2021-12-27,689.62
SIVB,2021-12-28,681.07
SIVB,2021-12-29,683.19
SIVB,2021-12-30,679.45
SJM,2021-12-16,138.91
SJM,2021-12-17,136.41
SJM,2021-12-20,135.04
SJM,2021-12-21,131.89
SJM,2021-12-22,133.14
SJM,2021-12-23,132.99
SJM,2021-12-27,133.85
SJM,2021-12-28,135.2
SJM,2021-12-29,135.1
SJM,2021-12-30,135.34
SLB,2021-12-16,29.7
SLB,2021-12-17,28.97
SLB,2021-12-20,28.47
SLB,2021-12-21,29.45
SLB,2021-12-22,29.5
SLB,2021-12-23,29.57
SLB,2021-12-27,29.84
SLB,2021-12-28,30.11
SLB,2021-12-29,29.65
SLB,2021-12-30,29.82
SNA,2021-12-16,216.88
SNA,2021-12-17,209.35
SNA,2021-12-20,204.51
SNA,2021-12-21,208.51
SNA,2021-12-22,208.18
SNA,2021-12-23,209.94
SNA,2021-12-27,213.97
SNA,2021-12-28,216.9
SNA,2021-12-29,217.39
SNA,2021-12-30,214.25
SNPS,2021-12-16,352.92
SNPS,2021-12-17,348.04
SNPS,2021-12-20,346.11
SNPS,2021-12-21,359.07
SNPS,2021-12-22,364.83
SNPS,2021-12-23,366.15
SNPS,2021-12-27,375.59
SNPS,2021-12-28,372.15
SNPS,2021-12-29,373.44
SNPS,2021-12-30,370.81
SO,2021-12-16,67.55
SO,2021-12-17,66.84
SO,2021-12-20,67.12
SO,2021-12-21,66.39
SO,2021-12-22,66.65
SO,2021-12-23,66.54
SO,2021-12-27,66.96
SO,2021-12-28,67.73
SO,2021-12-29,68.07
SO,2021-12-30,68.36
SPG,2021-12-16,151.66
SPG,2021-12-17,150.73
SPG,2021-12-20,146.27
SPG,2021-12-21,154.47
SPG,2021-12-22,155.53
SPG,2021-12-23,155.46
SPG,2021-12-27,158.43
SPG,2021-12-28,157.77
SPG,2021-12-29,158.76
SPG,2021-12-30,160.04
SPGI,2021-12-16,476.83
SPGI,2021-12-17,467.64
SPGI,2021-12-20,460.34
SPGI,2021-12-21,470.49
SPGI,2021-12-22,473.26
SPGI,2021-12-23,473.74
SPGI,2021-12-27,478.1
SPGI,2021-12-28,475.1
SPGI,2021-12-29,474.55
SPGI,2021-12-30,470.48
SRE,2021-12-16,127.489
SRE,2021-12-17,125.784
SRE,2021-12-20,126.458
SRE,2021-12-21,127.41
SRE,2021-12-22,129.16
SRE,2021-12-23,129.41
SRE,2021-12-27,130.16
SRE,2021-12-28,130.79
SRE,2021-12-29,131.45
SRE,2021-12-30,131.77
STE,2021-12-16,230.9
STE,2021-12-17,232.54
STE,2021-12-20,226.78
STE,2021-12-21,231.21
STE,2021-12-22,234.84
STE,2021-12-23,241.07
STE,2021-12-27,244.98
STE,2021-12-28,243.79
STE,2021-12-29,242.32
STE,2021-12-30,245.17
STT,2021-12-16,92.123
STT,2021-12-17,91.269
STT,2021-12-20,89.549
STT,2021-12-21,91.756
STT,2021-12-22,92.024
STT,2021-12-23,92.461
STT,2021-12-27,93.217
STT,2021-12-28,93.127
STT,2021-12-29,93.217
STT,2021-12-30,92.67
STX,2021-12-16,103.913
STX,2021-12-17,103.814
STX,2021-12-20,104.43
STX,2021-12-21,109.22
STX,2021-12-22,110.31
STX,2021-12-23,111.42
STX,2021-12-27,113.61
STX,2021-12-28,113.84
STX,2021-12-29,115.0
STX,2021-12-30,113.78
STZ,2021-12-16,241.61
STZ,2021-12-17,242.25
STZ,2021-12-20,239.45
STZ,2021-12-21,241.32
STZ,2021-12-22,243.21
STZ,2021-12-23,244.04
STZ,2021-12-27,246.8
STZ,2021-12-28,248.99
STZ,2021-12-29,249.78
STZ,2021-12-30,249.39
SWK,2021-12-16,191.44
SWK,2021-12-17,183.7
SWK,2021-12-20,177.94
SWK,2021-12-21,179.24
SWK,2021-12-22,178.99
SWK,2021-12-23,182.2
SWK,2021-12-27,184.1
SWK,2021-12-28,186.51
SWK,2021-12-29,187.21
SWK,2021-12-30,186.73
SWKS,2021-12-16,146.39
SWKS,2021-12-17,151.7
SWKS,2021-12-20,149.91
SWKS,2021-12-21,152.63
SWKS,2021-12-22,152.42
SWKS,2021-12-23,153.42
SWKS,2021-12-27,155.36
SWKS,2021-12-28,155.94
SWKS,2021-12-29,156.37
SWKS,2021-12-30,155.8
SYF,2021-12-16,47.62
SYF,2021-12-17,46.65
SYF,2021-12-20,44.22
SYF,2021-12-21,46.13
SYF,2021-12-22,45.95
SYF,2021-12-23,46.16
SYF,2021-12-27,46.18
SYF,2021-12-28,46.46
SYF,2021-12-29,46.29
SYF,2021-12-30,46.26
SYK,2021-12-16,250.815
SYK,2021-12-17,250.576
SYK,2021-12-20,247.135
SYK,2021-12-21,255.563
SYK,2021-12-22,263.373
SYK,2021-12-23,267.562
SYK,2021-12-27,269.727
SYK,2021-12-28,270.096
SYK,2021-12-29,270.415
SYK,2021-12-30,270.69
SYY,2021-12-16,74.01
SYY,2021-12-17,72.11
SYY,2021-12-20,71.21
SYY,2021-12-21,74.49
SYY,2021-12-22,75.27
SYY,2021-12-23,76.65
SYY,2021-12-27,77.51
SYY,2021-12-28,78.32
SYY,2021-12-29,77.94
SYY,2021-12-30,78.0
T,2021-12-16,23.71
T,2021-12-17,23.78
T,2021-12-20,24.19
T,2021-12-21,24.47
T,2021-12-22,24.78
T,2021-12-23,24.87
T,2021-12-27,24.78
T,2021-12-28,24.82
T,2021-12-29,24.64
T,2021-12-30,24.78
TAP,2021-12-16,45.0
TAP,2021-12-17,44.74
TAP,2021-12-20,43.38
TAP,2021-12-21,44.54
TAP,2021-12-22,44.66
TAP,2021-12-23,45.59
TAP,2021-12-27,45.68
TAP,2021-12-28,45.77
TAP,2021-12-29,45.95
TAP,2021-12-30,45.9
TDG,2021-12-16,576.64
TDG,2021-12-17,583.88
TDG,2021-12-20,581.06
TDG,2021-12-21,609.29
TDG,2021-12-22,614.7
TDG,2021-12-23,628.0
TDG,2021-12-27,627.5
TDG,2021-12-28,630.5
TDG,2021-12-29,630.51
TDG,2021-12-30,634.41
TDY,2021-12-16,432.32
TDY,2021-12-17,417.37
TDY,2021-12-20,411.52
TDY,2021-12-21,423.04
TDY,2021-12-22,425.95
TDY,2021-12-23,428.73
TDY,2021-12-27,433.29
TDY,2021-12-28,434.76
TDY,2021-12-29,436.53
TDY,2021-12-30,435.34
TECH,2021-12-16,461.53
TECH,2021-12-17,470.56
TECH,2021-12-20,465.18
TECH,2021-12-21,479.64
TECH,2021-12-22,489.69
TECH,2021-12-23,494.65
TECH,2021-12-27,500.66
TECH,2021-12-28,497.79
TECH,2021-12-29,502.51
TECH,2021-12-30,508.8
TEL,2021-12-16,160.06
TEL,2021-12-17,156.41
TEL,2021-12-20,153.07
TEL,2021-12-21,156.82
TEL,2021-12-22,156.76
TEL,2021-12-23,158.45
TEL,2021-12-27,162.79
TEL,2021-12-28,162.59
TEL,2021-12-29,162.43
TEL,2021-12-30,160.59
TER,2021-12-16,158.3
TER,2021-12-17,156.26
TER,2021-12-20,155.71
TER,2021-12-21,160.36
TER,2021-12-22,160.9
TER,2021-12-23,162.74
TER,2021-12-27,168.56
TER,2021-12-28,164.61
TER,2021-12-29,166.77
TER,2021-12-30,163.72
TFC,2021-12-16,59.18
TFC,2021-12-17,57.11
TFC,2021-12-20,55.67
TFC,2021-12-21,57.12
TFC,2021-12-22,57.34
TFC,2021-12-23,57.77
TFC,2021-12-27,58.46
TFC,2021-12-28,58.7
TFC,2021-12-29,58.78
TFC,2021-12-30,58.5
TFX,2021-12-16,318.0
TFX,2021-12-17,321.5
TFX,2021-12-20,312.4
TFX,2021-12-21,321.5
TFX,2021-12-22,328.19
TFX,2021-12-23,327.38
TFX,2021-12-27,331.16
TFX,2021-12-28,330.03
TFX,2021-12-29,333.69
TFX,2021-12-30,330.89
TGT,2021-12-16,224.78
TGT,2021-12-17,223.31
TGT,2021-12-20,219.19
TGT,2021-12-21,220.07
TGT,2021-12-22,217.74
TGT,2021-12-23,221.01
TGT,2021-12-27,224.1
TGT,2021-12-28,224.91
TGT,2021-12-29,227.92
TGT,2021-12-30,231.91
TJX,2021-12-16,73.47
TJX,2021-12-17,74.02
TJX,2021-12-20,72.48
TJX,2021-12-21,74.12
TJX,2021-12-22,74.0
TJX,2021-12-23,73.75
TJX,2021-12-27,74.29
TJX,2021-12-28,74.77
TJX,2021-12-29,75.46
TJX,2021-12-30,75.53
TMO,2021-12-16,661.25
TMO,2021-12-17,651.07
TMO,2021-12-20,649.32
TMO,2021-12-21,645.34
TMO,2021-12-22,651.7
TMO,2021-12-23,650.7
TMO,2021-12-27,662.21
TMO,2021-12-28,655.38
TMO,2021-12-29,662.73
TMO,2021-12-30,665.45
TMUS,2021-12-16,120.58
TMUS,2021-12-17,119.81
TMUS,2021-12-20,118.99
TMUS,2021-12-21,121.1
TMUS,2021-12-22,120.56
TMUS,2021-12-23,119.91
TMUS,2021-12-27,118.58
TMUS,2021-12-28,118.16
TMUS,2021-12-29,117.64
TMUS,2021-12-30,116.51
TPR,2021-12-16,41.18
TPR,2021-12-17,41.26
TPR,2021-12-20,39.33
TPR,2021-12-21,40.93
TPR,2021-12-22,41.08
TPR,2021-12-23,41.26
TPR,2021-12-27,41.12
TPR,2021-12-28,40.59
TPR,2021-12-29,40.59
TPR,2021-12-30,40.81
TRMB,2021-12-16,84.77
TRMB,2021-12-17,85.43
TRMB,2021-12-20,83.69
TRMB,2021-12-21,86.34
TRMB,2021-12-22,85.88
TRMB,2021-12-23,86.11
TRMB,2021-12-27,88.65
TRMB,2021-12-28,87.73
TRMB,2021-12-29,87.4
TRMB,2021-12-30,87.5
TROW,2021-12-16,190.62
TROW,2021-12-17,193.36
TROW,2021-12-20,188.84
TROW,2021-12-21,190.58
TROW,2021-12-22,192.05
TROW,2021-12-23,195.29
TROW,2021-12-27,199.32
TROW,2021-12-28,199.41
TROW,2021-12-29,197.54
TROW,2021-12-30,198.14
TRV,2021-12-16,162.02
TRV,2021-12-17,158.19
TRV,2021-12-20,153.53
TRV,2021-12-21,155.52
TRV,2021-12-22,154.69
TRV,2021-12-23,154.65
TRV,2021-12-27,156.04
TRV,2021-12-28,157.12
TRV,2021-12-29,157.5
TRV,2021-12-30,156.81
TSCO,2021-12-16,233.06
TSCO,2021-12-17,226.65
TSCO,2021-12-20,222.3
TSCO,2021-12-21,223.04
TSCO,2021-12-22,227.33
TSCO,2021-12-23,228.27
TSCO,2021-12-27,231.47
TSCO,2021-12-28,231.17
TSCO,2021-12-29,236.76
TSCO,2021-12-30,236.72
TSLA,2021-12-16,926.92
TSLA,2021-12-17,932.57
TSLA,2021-12-20,899.94
TSLA,2021-12-21,938.53
TSLA,2021-12-22,1008.87
TSLA,2021-12-23,1067.0
TSLA,2021-12-27,1093.94
TSLA,2021-12-28,1088.47
TSLA,2021-12-29,1086.19
TSLA,2021-12-30,1070.34
TSN,2021-12-16,86.2
TSN,2021-12-17,85.43
TSN,2021-12-20,84.84
TSN,2021-12-21,85.27
TSN,2021-12-22,84.93
TSN,2021-12-23,85.22
TSN,2021-12-27,86.16
TSN,2021-12-28,86.67
TSN,2021-12-29,86.42
TSN,2021-12-30,86.32
TT,2021-12-16,202.16
TT,2021-12-17,194.34
TT,2021-12-20,191.81
TT,2021-12-21,194.43
TT,2021-12-22,196.19
TT,2021-12-23,197.3
TT,2021-12-27,200.06
TT,2021-12-28,201.47
TT,2021-12-29,202.51
TT,2021-12-30,200.82
TTWO,2021-12-16,172.74
TTWO,2021-12-17,175.74
TTWO,2021-12-20,178.35
TTWO,2021-12-21,179.44
TTWO,2021-12-22,177.62
TTWO,2021-12-23,177.96
TTWO,2021-12-27,179.56
TTWO,2021-12-28,179.39
TTWO,2021-12-29,180.3
TTWO,2021-12-30,180.83
TWTR,2021-12-16,43.13
TWTR,2021-12-17,43.07
TWTR,2021-12-20,42.98
TWTR,2021-12-21,44.36
TWTR,2021-12-22,43.9
TWTR,2021-12-23,44.16
TWTR,2021-12-27,44.33
TWTR,2021-12-28,43.43
TWTR,2021-12-29,42.76
TWTR,2021-12-30,44.46
TXN,2021-12-16,188.24
TXN,2021-12-17,186.3
TXN,2021-12-20,184.24
TXN,2021-12-21,186.37
TXN,2021-12-22,186.93
TXN,2021-12-23,187.4
TXN,2021-12-27,191.84
TXN,2021-12-28,191.1
TXN,2021-12-29,190.81
TXN,2021-12-30,189.41
TXT,2021-12-16,74.64
TXT,2021-12-17,74.08
TXT,2021-12-20,72.25
TXT,2021-12-21,75.02
TXT,2021-12-22,75.0
TXT,2021-12-23,75.91
TXT,2021-12-27,76.99
TXT,2021-12-28,77.19
TXT,2021-12-29,77.49
TXT,2021-12-30,77.17
TYL,2021-12-16,503.41
TYL,2021-12-17,501.67
TYL,2021-12-20,500.04
TYL,2021-12-21,519.36
TYL,2021-12-22,525.78
TYL,2021-12-23,523.11
TYL,2021-12-27,532.6
TYL,2021-12-28,531.19
TYL,2021-12-29,534.63
TYL,2021-12-30,538.12
UA,2021-12-16,18.19
UA,2021-12-17,17.71
UA,2021-12-20,17.06
UA,2021-12-21,17.46
UA,2021-12-22,17.36
UA,2021-12-23,17.55
UA,2021-12-27,17.72
UA,2021-12-28,17.77
UA,2021-12-29,17.94
UA,2021-12-30,17.99
UAA,2021-12-16,21.37
UAA,2021-12-17,20.9
UAA,2021-12-20,19.94
UAA,2021-12-21,20.5
UAA,2021-12-22,20.36
UAA,2021-12-23,20.62
UAA,2021-12-27,20.9
UAA,2021-12-28,20.93
UAA,2021-12-29,21.08
UAA,2021-12-30,21.04
UAL,2021-12-16,40.05
UAL,2021-12-17,40.78
UAL,2021-12-20,41.1
UAL,2021-12-21,43.93
UAL,2021-12-22,44.57
UAL,2021-12-23,44.87
UAL,2021-12-27,44.58
UAL,2021-12-28,45.27
UAL,2021-12-29,44.43
UAL,2021-12-30,44.13
UDR,2021-12-16,58.69
UDR,2021-12-17,57.96
UDR,2021-12-20,57.69
UDR,2021-12-21,58.22
UDR,2021-12-22,58.81
UDR,2021-12-23,58.68
UDR,2021-12-27,59.43
UDR,2021-12-28,59.44
UDR,2021-12-29,59.82
UDR,2021-12-30,59.88
UHS,2021-12-16,128.3
UHS,2021-12-17,127.8
UHS,2021-12-20,124.61
UHS,2021-12-21,127.7
UHS,2021-12-22,127.6
UHS,2021-12-23,128.13
UHS,2021-12-27,128.71
UHS,2021-12-28,130.65
UHS,2021-12-29,131.0
UHS,2021-12-30,130.75
ULTA,2021-12-16,385.17
ULTA,2021-12-17,380.94
ULTA,2021-12-20,365.82
ULTA,2021-12-21,378.27
ULTA,2021-12-22,387.91
ULTA,2021-12-23,392.37
ULTA,2021-12-27,403.84
ULTA,2021-12-28,398.81
ULTA,2021-12-29,405.3
ULTA,2021-12-30,404.79
UNH,2021-12-16,492.86
UNH,2021-12-17,487.12
UNH,2021-12-20,483.73
UNH,2021-12-21,487.21
UNH,2021-12-22,494.13
UNH,2021-12-23,495.38
UNH,2021-12-27,499.5
UNH,2021-12-28,502.94
UNH,2021-12-29,505.58
UNH,2021-12-30,504.43
UNP,2021-12-16,247.17
UNP,2021-12-17,242.69
UNP,2021-12-20,240.64
UNP,2021-12-21,242.22
UNP,2021-12-22,242.89
UNP,2021-12-23,245.64
UNP,2021-12-27,247.95
UNP,2021-12-28,249.23
UNP,2021-12-29,251.03
UNP,2021-12-30,249.54
UPS,2021-12-16,207.97
UPS,2021-12-17,206.59
UPS,2021-12-20,202.43
UPS,2021-12-21,207.1
UPS,2021-12-22,208.44
UPS,2021-12-23,212.19
UPS,2021-12-27,215.11
UPS,2021-12-28,214.68
UPS,2021-12-29,214.6
UPS,2021-12-30,213.9
URI,2021-12-16,337.47
URI,2021-12-17,332.33
URI,2021-12-20,321.98
URI,2021-12-21,328.95
URI,2021-12-22,325.67
URI,2021-12-23,331.73
URI,2021-12-27,333.5
URI,2021-12-28,333.57
URI,2021-12-29,334.12
URI,2021-12-30,329.89
USB,2021-12-16,56.963
USB,2021-12-17,55.277
USB,2021-12-20,54.424
USB,2021-12-21,55.386
USB,2021-12-22,55.614
USB,2021-12-23,55.852
USB,2021-12-27,56.279
USB,2021-12-28,56.289
USB,2021-12-29,56.14
USB,2021-12-30,56.15
V,2021-12-16,214.37
V,2021-12-17,211.88
V,2021-12-20,208.74
V,2021-12-21,215.38
V,2021-12-22,217.96
V,2021-12-23,216.62
V,2021-12-27,217.63
V,2021-12-28,218.05
V,2021-12-29,218.17
V,2021-12-30,217.87
